Year,Ranking,Stock_Performance_Year,Stock_Performance,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Average Rank,Years Appeared,Original Currency,ReportDate_2024,TotalRevenueIncr,NetIncomeIncr,OperatingIncomeIncr,GrossProfitIncr,DilutedEPSIncr,TotalRevenue,NetIncome,OperatingIncome,GrossProfit,DilutedEPS
2025,0,2024,7.288161371,DOC,Healthpeak Properties,USA,Real Estate,387.0,0.0,0,USD,2024-12-31,23.816840233598946,-20.544167001624135,8.598787767048465,27.10402261867808,-35.71428571428572,2700449000.0,243142000.0,471221000.0,1625588000.0,0.36
2016,0,2015,,INVH,Invitation Homes,USA,Real Estate,1750.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,,INVH,Invitation Homes,USA,Real Estate,1750.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,18.43555574,INVH,Invitation Homes,USA,Real Estate,1750.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-13.43587738,INVH,Invitation Homes,USA,Real Estate,1750.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,52.11522557,INVH,Invitation Homes,USA,Real Estate,1750.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,0.140095197,INVH,Invitation Homes,USA,Real Estate,1750.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,54.70234775,INVH,Invitation Homes,USA,Real Estate,1750.0,0.0,0,USD,2024-12-31,,,,,,1996615000.0,261425000.0,550906000.0,1218856000.0,0.45
2023,0,2022,-33.11496763,INVH,Invitation Homes,USA,Real Estate,1750.0,0.0,0,USD,2024-12-31,12.09577209426955,46.63058238500526,18.29513564927592,11.894596244347158,40.0,2238121000.0,383329000.0,651695000.0,1363834000.0,0.63
2024,0,2023,20.65014075,INVH,Invitation Homes,USA,Real Estate,1750.0,0.0,0,USD,2024-12-31,8.675000145211094,35.51544495720386,7.335947030436017,6.767685803404226,34.92063492063492,2432278000.0,519470000.0,699503000.0,1456134000.0,0.85
2025,0,2024,-4.027759814,INVH,Invitation Homes,USA,Real Estate,1750.0,0.0,0,USD,2024-12-31,7.674451686854875,-12.619208038962789,5.966807862153558,6.183840223495914,-12.941176470588234,2618942000.0,453917000.0,741241000.0,1546179000.0,0.74
2016,0,2015,28.1969707414883,MAA,Mid-America Apartment,USA,Real Estate,2532.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,12.0951895,MAA,Mid-America Apartment,USA,Real Estate,2532.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,5.876395584,MAA,Mid-America Apartment,USA,Real Estate,2532.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-1.710171961,MAA,Mid-America Apartment,USA,Real Estate,2532.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,42.24474904,MAA,Mid-America Apartment,USA,Real Estate,2532.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-2.329826247,MAA,Mid-America Apartment,USA,Real Estate,2532.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,85.46734875,MAA,Mid-America Apartment,USA,Real Estate,2532.0,0.0,0,USD,2024-12-31,,,,,,1778082000.0,533791000.0,464868000.0,517752000.0,4.61
2023,0,2022,-29.74565143,MAA,Mid-America Apartment,USA,Real Estate,2532.0,0.0,0,USD,2024-12-31,13.598023038307568,19.416775479541617,35.28098298871938,32.82633384322997,18.872017353579178,2019866000.0,637436000.0,628878000.0,687711000.0,5.48
2024,0,2023,-11.30984587,MAA,Mid-America Apartment,USA,Real Estate,2532.0,0.0,0,USD,2024-12-31,6.366857999491056,-13.276626986866132,9.544617556982434,8.69100537871286,-14.051094890510957,2148468000.0,552806000.0,688902000.0,747480000.0,4.71
2025,0,2024,19.58456408,MAA,Mid-America Apartment,USA,Real Estate,2532.0,0.0,0,USD,2024-12-31,1.980341340899655,-4.569957634323795,-4.666991821768553,-4.577112431101836,-4.670912951167723,2191015000.0,527543000.0,656751000.0,713267000.0,4.49
2016,0,2015,18.6975811854723,SUI,Sun Communities,USA,Real Estate,6491.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,16.42057858,SUI,Sun Communities,USA,Real Estate,6491.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,25.18829981,SUI,Sun Communities,USA,Real Estate,6491.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,11.61198075,SUI,Sun Communities,USA,Real Estate,6491.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,50.16761835,SUI,Sun Communities,USA,Real Estate,6491.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,1.803376475,SUI,Sun Communities,USA,Real Estate,6491.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,40.8007322,SUI,Sun Communities,USA,Real Estate,6491.0,0.0,0,USD,2024-12-31,,,,,,2260400000.0,380200000.0,447100000.0,1151100000.0,3.36
2023,0,2022,-30.31362473,SUI,Sun Communities,USA,Real Estate,6491.0,0.0,0,USD,2024-12-31,29.822155370730847,-36.34928984744871,24.535898009393872,23.012770393536616,-40.476190476190474,2934500000.0,242000000.0,556800000.0,1416000000.0,2.0
2024,0,2023,-3.805646543,SUI,Sun Communities,USA,Real Estate,6491.0,0.0,0,USD,2024-12-31,8.338728914636224,-188.1404958677686,0.7004310344827587,5.423728813559322,-186.0,3179200000.0,-213300000.0,560700000.0,1492800000.0,-1.72
2025,0,2024,-5.985860545,SUI,Sun Communities,USA,Real Estate,6491.0,0.0,0,USD,2024-12-31,0.6668344237544036,-141.72526957337084,-6.795077581594436,0.38853161843515543,-141.27906976744185,3200400000.0,89000000.0,522600000.0,1498600000.0,0.71
2016,0,2015,20.0801532140291,ESS,Essex Property Trust,USA,Real Estate,1712.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,0.315576257,ESS,Essex Property Trust,USA,Real Estate,1712.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,6.227175835,ESS,Essex Property Trust,USA,Real Estate,1712.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,4.141037267,ESS,Essex Property Trust,USA,Real Estate,1712.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,25.57531157,ESS,Essex Property Trust,USA,Real Estate,1712.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-18.85767384,ESS,Essex Property Trust,USA,Real Estate,1712.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,51.80397498,ESS,Essex Property Trust,USA,Real Estate,1712.0,0.0,0,USD,2024-12-31,,,,,,1440556000.0,488554000.0,636406000.0,1223978000.0,7.51
2023,0,2022,-37.87628014,ESS,Essex Property Trust,USA,Real Estate,1712.0,0.0,0,USD,2024-12-31,11.541238244122408,-16.4237730117858,-19.362639572851293,-10.223794872130053,-16.511318242343545,1606814000.0,408315000.0,513181000.0,1098841000.0,6.27
2024,0,2023,22.05999093,ESS,Essex Property Trust,USA,Real Estate,1712.0,0.0,0,USD,2024-12-31,3.894725836344468,-0.6098232981888982,2.387851459816322,3.5676681157692514,0.7974481658692298,1669395000.0,405825000.0,525435000.0,1138044000.0,6.32
2025,0,2024,17.70647162,ESS,Essex Property Trust,USA,Real Estate,1712.0,0.0,0,USD,2024-12-31,6.292998361681927,82.7196451672519,0.5858003368637414,6.033334387774111,82.59493670886073,1774450000.0,741522000.0,528513000.0,1206706000.0,11.54
2016,0,2015,57.2223449799837,EXR,Extra Space Storage,USA,Real Estate,8012.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,-8.688061226,EXR,Extra Space Storage,USA,Real Estate,8012.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,17.81423614,EXR,Extra Space Storage,USA,Real Estate,8012.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,6.304204504,EXR,Extra Space Storage,USA,Real Estate,8012.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,19.71097869,EXR,Extra Space Storage,USA,Real Estate,8012.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,12.2337789,EXR,Extra Space Storage,USA,Real Estate,8012.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,100.1785683,EXR,Extra Space Storage,USA,Real Estate,8012.0,0.0,0,USD,2024-12-31,,,,,,1577362000.0,827649000.0,835193000.0,1179266000.0,6.19
2023,0,2022,-32.89671439,EXR,Extra Space Storage,USA,Real Estate,8012.0,0.0,0,USD,2024-12-31,21.98658266143092,3.991909613858049,24.246850727915582,23.404558428717525,3.5541195476575074,1924170000.0,860688000.0,1037701000.0,1455268000.0,6.41
2024,0,2023,13.39885529,EXR,Extra Space Storage,USA,Real Estate,8012.0,0.0,0,USD,2024-12-31,33.05705836802362,-6.679540088859145,19.19358273722392,29.82722082805366,-26.053042121684868,2560244000.0,803198000.0,1236873000.0,1889334000.0,4.74
2025,0,2024,-4.064927111,EXR,Extra Space Storage,USA,Real Estate,8012.0,0.0,0,USD,2024-12-31,27.210609613771187,6.409752016314782,13.27185572002946,24.45920096711328,-14.978902953586495,3256902000.0,854681000.0,1401029000.0,2351450000.0,4.03
2016,0,2015,-5.41946937003677,OHI,Omega Healthcare,USA,Real Estate,60.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,-3.722534937,OHI,Omega Healthcare,USA,Real Estate,60.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,-5.578455966,OHI,Omega Healthcare,USA,Real Estate,60.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,40.14174951,OHI,Omega Healthcare,USA,Real Estate,60.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,31.94465855,OHI,Omega Healthcare,USA,Real Estate,60.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-6.03828911,OHI,Omega Healthcare,USA,Real Estate,60.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,-12.6264487,OHI,Omega Healthcare,USA,Real Estate,60.0,0.0,0,USD,2024-12-31,,,,,,1062809000.0,416739000.0,566174000.0,1050549000.0,1.75
2023,0,2022,3.219999262,OHI,Omega Healthcare,USA,Real Estate,60.0,0.0,0,USD,2024-12-31,-17.365773153972164,2.4446956008436933,-30.71440935118886,-17.87684344090566,2.85714285714286,878244000.0,426927000.0,392277000.0,862744000.0,1.8
2024,0,2023,20.6596758,OHI,Omega Healthcare,USA,Real Estate,60.0,0.0,0,USD,2024-12-31,8.140790031016437,-43.2736744220909,24.64992849440574,8.3421037990412,-44.44444444444445,949740000.0,242180000.0,488973000.0,934715000.0,1.0
2025,0,2024,33.15499385,OHI,Omega Healthcare,USA,Real Estate,60.0,0.0,0,USD,2024-12-31,10.702929222734642,67.77851185068957,34.90785789808435,10.92461338482853,55.00000000000001,1051390000.0,406326000.0,659663000.0,1036829000.0,1.55
2016,0,2015,8.76175127867907,BRX,Brixmor Property,USA,Real Estate,453.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,-1.073422343,BRX,Brixmor Property,USA,Real Estate,453.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,-19.61075484,BRX,Brixmor Property,USA,Real Estate,453.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-15.63034726,BRX,Brixmor Property,USA,Real Estate,453.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,58.32063573,BRX,Brixmor Property,USA,Real Estate,453.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-20.43130602,BRX,Brixmor Property,USA,Real Estate,453.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,57.84513051,BRX,Brixmor Property,USA,Real Estate,453.0,0.0,0,USD,2024-12-31,,,,,,1152274000.0,270187000.0,421880000.0,854486000.0,0.41
2023,0,2022,-6.863708143,BRX,Brixmor Property,USA,Real Estate,453.0,0.0,0,USD,2024-12-31,5.710447341517729,31.091799383390022,5.3207073101355835,6.061772808448588,119.51219512195124,1218074000.0,354193000.0,444327000.0,906283000.0,0.9
2024,0,2023,6.476856086,BRX,Brixmor Property,USA,Real Estate,453.0,0.0,0,USD,2024-12-31,2.2134944182373153,-13.864192685908531,0.29572814616262344,2.0703246116279352,29.99999999999999,1245036000.0,305087000.0,445641000.0,925046000.0,1.17
2025,0,2024,23.79897893,BRX,Brixmor Property,USA,Real Estate,453.0,0.0,0,USD,2024-12-31,3.2142042479092976,11.205656091541101,5.50622586341921,4.63674238902714,-13.675213675213667,1285054000.0,339274000.0,470179000.0,967938000.0,1.01
2016,0,2015,-5.83215472149967,KRC,Kilroy Realty,USA,Real Estate,229.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,22.61877489,KRC,Kilroy Realty,USA,Real Estate,229.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,4.411766502,KRC,Kilroy Realty,USA,Real Estate,229.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-15.03493059,KRC,Kilroy Realty,USA,Real Estate,229.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,37.29119845,KRC,Kilroy Realty,USA,Real Estate,229.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-30.50661805,KRC,Kilroy Realty,USA,Real Estate,229.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,19.86237305,KRC,Kilroy Realty,USA,Real Estate,229.0,0.0,0,USD,2024-12-31,,,,,,955040000.0,628144000.0,282667000.0,685459000.0,5.36
2023,0,2022,-39.61343854,KRC,Kilroy Realty,USA,Real Estate,229.0,0.0,0,USD,2024-12-31,14.862937678003016,-62.96788634453247,14.86201077593069,13.198601229249308,-63.24626865671642,1096987000.0,232615000.0,324677000.0,775930000.0,1.97
2024,0,2023,10.60014738,KRC,Kilroy Realty,USA,Real Estate,229.0,0.0,0,USD,2024-12-31,2.9815303189554663,-8.75867850310599,1.6123716801621304,0.347196267704561,-8.629441624365478,1129694000.0,212241000.0,329912000.0,778624000.0,1.8
2025,0,2024,6.339202078,KRC,Kilroy Realty,USA,Real Estate,229.0,0.0,0,USD,2024-12-31,0.5253635055156529,-0.5993186990261071,1.393704987996799,-2.037697271083347,-1.666666666666668,1135629000.0,210969000.0,334510000.0,762758000.0,1.77
2016,0,2015,1.41552872381499,NEE,NextEra Energy,USA,Utilities,16800.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,19.60410598,NEE,NextEra Energy,USA,Utilities,16800.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,34.30604223,NEE,NextEra Energy,USA,Utilities,16800.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,13.40613147,NEE,NextEra Energy,USA,Utilities,16800.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,43.1118489,NEE,NextEra Energy,USA,Utilities,16800.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,28.07432386,NEE,NextEra Energy,USA,Utilities,16800.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,22.51749783,NEE,NextEra Energy,USA,Utilities,16800.0,0.0,0,USD,2024-12-31,,,,,,17069000000.0,3573000000.0,2836000000.0,8561000000.0,1.81
2023,0,2022,-8.602787444,NEE,NextEra Energy,USA,Utilities,16800.0,0.0,0,USD,2024-12-31,22.772277227722775,16.064931430170727,25.493653032440054,18.432426118444106,15.307513812154697,20956000000.0,4147000000.0,3559000000.0,10139000000.0,2.087066
2024,0,2023,-25.97481358,NEE,NextEra Energy,USA,Utilities,16800.0,0.0,0,USD,2024-12-31,34.1572819240313,76.27200385821075,176.2573756673223,77.29559128119143,72.45319505947585,28114000000.0,7310000000.0,9832000000.0,17976000000.0,3.599212
2025,0,2024,21.96468211,NEE,NextEra Energy,USA,Utilities,16800.0,0.0,0,USD,2024-12-31,-11.954897915629225,-4.979480164158686,-27.51220504475183,-17.29528259902092,-6.368393970680248,24753000000.0,6946000000.0,7127000000.0,14867000000.0,3.37
2016,0,2015,-9.77206951426574,DUK,Duke Energy,USA,Utilities,26413.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,14.17198773,DUK,Duke Energy,USA,Utilities,26413.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,12.91210713,DUK,Duke Energy,USA,Utilities,26413.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,6.975613061,DUK,Duke Energy,USA,Utilities,26413.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,10.02259309,DUK,Duke Energy,USA,Utilities,26413.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,3.547702169,DUK,Duke Energy,USA,Utilities,26413.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,18.70125045,DUK,Duke Energy,USA,Utilities,26413.0,0.0,0,USD,2024-12-31,,,,,,24621000000.0,3908000000.0,5841000000.0,11958000000.0,4.94
2023,0,2022,2.016760802,DUK,Duke Energy,USA,Utilities,26413.0,0.0,0,USD,2024-12-31,16.843345111896348,-34.74923234390993,9.981167608286253,8.51312928583375,-32.59109311740891,28768000000.0,2550000000.0,6424000000.0,12976000000.0,3.33
2024,0,2023,-1.826616002,DUK,Duke Energy,USA,Utilities,26413.0,0.0,0,USD,2024-12-31,1.015016685205784,11.411764705882353,10.569738480697385,6.011097410604192,6.306306306306306,29060000000.0,2841000000.0,7103000000.0,13756000000.0,3.54
2025,0,2024,16.15006674,DUK,Duke Energy,USA,Utilities,26413.0,0.0,0,USD,2024-12-31,4.463179628355127,59.23970432946146,11.755596226946361,10.475428903751089,61.29943502824858,30357000000.0,4524000000.0,7938000000.0,15197000000.0,5.71
2016,0,2015,0.768051088691759,SO,Southern Company,USA,Utilities,28314.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,10.79633151,SO,Southern Company,USA,Utilities,28314.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,2.49915265,SO,Southern Company,USA,Utilities,28314.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-3.525741381,SO,Southern Company,USA,Utilities,28314.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,50.89884044,SO,Southern Company,USA,Utilities,28314.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-0.637601578,SO,Southern Company,USA,Utilities,28314.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,16.05674424,SO,Southern Company,USA,Utilities,28314.0,0.0,0,USD,2024-12-31,,,,,,23113000000.0,2408000000.0,3700000000.0,10247000000.0,2.95
2023,0,2022,8.367962337,SO,Southern Company,USA,Utilities,28314.0,0.0,0,USD,2024-12-31,26.67762730930645,46.80232558139535,45.13513513513514,3.708402459256368,-23.38983050847459,29279000000.0,3535000000.0,5370000000.0,10627000000.0,2.26
2024,0,2023,2.184618112,SO,Southern Company,USA,Utilities,28314.0,0.0,0,USD,2024-12-31,-13.750469619864067,12.475247524752476,8.491620111731843,10.172202879457984,44.24778761061947,25253000000.0,3976000000.0,5826000000.0,11708000000.0,3.26
2025,0,2024,22.59451794,SO,Southern Company,USA,Utilities,28314.0,0.0,0,USD,2024-12-31,5.825050489050806,10.689134808853119,21.318228630278064,13.956269217628972,11.042944785276084,26724000000.0,4401000000.0,7068000000.0,13342000000.0,3.62
2016,0,2015,-7.79190565322147,D,Dominion Energy,USA,Utilities,14700.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,18.84359383,D,Dominion Energy,USA,Utilities,14700.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,9.941827266,D,Dominion Energy,USA,Utilities,14700.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-5.42688953,D,Dominion Energy,USA,Utilities,14700.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,20.51599152,D,Dominion Energy,USA,Utilities,14700.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-6.84812667,D,Dominion Energy,USA,Utilities,14700.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,8.192950569,D,Dominion Energy,USA,Utilities,14700.0,0.0,0,USD,2024-12-31,,,,,,11419000000.0,3399000000.0,2605000000.0,5412000000.0,3.98
2023,0,2022,-19.22135133,D,Dominion Energy,USA,Utilities,14700.0,0.0,0,USD,2024-12-31,22.059725019704,-64.9602824360106,25.143953934740882,17.830746489283076,-72.61306532663315,13938000000.0,1191000000.0,3260000000.0,6377000000.0,1.09
2024,0,2023,-19.12947718,D,Dominion Energy,USA,Utilities,14700.0,0.0,0,USD,2024-12-31,3.2644568804706555,70.52896725440806,13.312883435582823,9.11086717892426,110.09174311926604,14393000000.0,2031000000.0,3694000000.0,6958000000.0,2.29
2025,0,2024,20.89513411,D,Dominion Energy,USA,Utilities,14700.0,0.0,0,USD,2024-12-31,0.45855624261793926,4.579025110782865,4.114780725500812,-0.5173900546133947,6.55021834061135,14459000000.0,2124000000.0,3846000000.0,6922000000.0,2.44
2016,0,2015,-22.3787423801163,EXC,Exelon,USA,Utilities,20000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,34.12163811,EXC,Exelon,USA,Utilities,20000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,14.50349919,EXC,Exelon,USA,Utilities,20000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,16.99803663,EXC,Exelon,USA,Utilities,20000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,4.536919311,EXC,Exelon,USA,Utilities,20000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-4.921641655,EXC,Exelon,USA,Utilities,20000.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,39.81614649,EXC,Exelon,USA,Utilities,20000.0,0.0,0,USD,2024-12-31,,,,,,17938000000.0,1706000000.0,2682000000.0,7006000000.0,1.74
2023,0,2022,9.542339667,EXC,Exelon,USA,Utilities,20000.0,0.0,0,USD,2024-12-31,6.355223547775672,27.198124267291913,23.676360924683074,14.644590351127604,19.540229885057474,19078000000.0,2170000000.0,3317000000.0,8032000000.0,2.08
2024,0,2023,-14.00314801,EXC,Exelon,USA,Utilities,20000.0,0.0,0,USD,2024-12-31,13.885103260299822,7.281105990783409,20.982815797407294,11.14292828685259,12.035096153846151,21727000000.0,2328000000.0,4013000000.0,8927000000.0,2.33033
2025,0,2024,9.646470347,EXC,Exelon,USA,Utilities,20000.0,0.0,0,USD,2024-12-31,5.987941271229346,5.670103092783505,7.326189882880637,5.354542399462305,5.135324181553693,23028000000.0,2460000000.0,4307000000.0,9405000000.0,2.45
2016,0,2015,0.435785759851618,AEP,American Electric Power,USA,Utilities,16330.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,12.7959362,AEP,American Electric Power,USA,Utilities,16330.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,20.85482739,AEP,American Electric Power,USA,Utilities,16330.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,5.93179688,AEP,American Electric Power,USA,Utilities,16330.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,30.08282548,AEP,American Electric Power,USA,Utilities,16330.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-10.92381929,AEP,American Electric Power,USA,Utilities,16330.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,10.25322372,AEP,American Electric Power,USA,Utilities,16330.0,0.0,0,USD,2024-12-31,,,,,,16792000000.0,2488100000.0,3422900000.0,10203900000.0,4.96
2023,0,2022,10.80379427,AEP,American Electric Power,USA,Utilities,16330.0,0.0,0,USD,2024-12-31,16.957479752262984,-7.270608094529962,10.388851558619884,10.665529846431268,-9.475806451612899,19639500000.0,2307200000.0,3778500000.0,11292200000.0,4.49
2024,0,2023,-10.92933163,AEP,American Electric Power,USA,Utilities,16330.0,0.0,0,USD,2024-12-31,-3.3463173706051577,-4.295249653259362,-1.1644832605531297,-1.4567577619950054,-5.567928730512249,18982300000.0,2208100000.0,3734500000.0,11127700000.0,4.24
2025,0,2024,18.28379865,AEP,American Electric Power,USA,Utilities,16330.0,0.0,0,USD,2024-12-31,3.8931004145967565,34.373443231737696,19.054759673316372,11.971925914609487,31.603773584905653,19721300000.0,2967100000.0,4446100000.0,12459900000.0,5.58
2016,0,2015,4.41835815299641,PCG,PG&E Corporation,USA,Utilities,28410.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,18.66086395,PCG,PG&E Corporation,USA,Utilities,28410.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,-24.55817823,PCG,PG&E Corporation,USA,Utilities,28410.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-46.12088449,PCG,PG&E Corporation,USA,Utilities,28410.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,-54.14012522,PCG,PG&E Corporation,USA,Utilities,28410.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,13.10724208,PCG,PG&E Corporation,USA,Utilities,28410.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,-3.285261788,PCG,PG&E Corporation,USA,Utilities,28410.0,0.0,0,USD,2024-12-31,,,,,,20642000000.0,-88000000.0,2141000000.0,6061000000.0,-0.05
2023,0,2022,34.82586388,PCG,PG&E Corporation,USA,Utilities,28410.0,0.0,0,USD,2024-12-31,5.028582501695572,-2161.3636363636365,-3.1293787949556284,15.739976901501402,-1780.0,21680000000.0,1814000000.0,2074000000.0,7015000000.0,0.84
2024,0,2023,12.8208944,PCG,PG&E Corporation,USA,Utilities,28410.0,0.0,0,USD,2024-12-31,12.675276752767529,24.366041896361633,31.870781099324972,18.41767640769779,25.00000000000001,24428000000.0,2256000000.0,2735000000.0,8307000000.0,1.05
